video_id,duration
cik0lYDZa7c,PT20S
rJQYzX6Bgio,PT15M34S
Wv0MKHbtcQQ,PT7M26S
kl_jxVID3PE,PT4M51S
h-nmLbZorLE,PT17S
hN8mNXa3ICo,PT4M47S
-CS84oCtjvc,PT10M58S
vll33KEoCcc,PT1M1S
ad_higXixRA,PT4M20S
A9YcrloL3oE,PT3M49S
-C_rvt0SwLE,PT3M50S
I5X3vC-XsU0,PT1M33S
ByeyFfOHgQA,PT17M38S
ZQcaYYHqrUY,PT8M12S
tXlbRhkQaVc,PT5M52S
Oa0tSw2iV5o,PT3M40S
hpsugpjc3dE,PT34S
yawznhmT8x8,PT3M32S
E_ViwNxUldw,PT24M5S
bqFjyo7I8fY,PT2M55S
0FBYDz1_EPs,PT4M56S
k1xvol1SCx8,PT3M46S
dRtqFjYYUY0,PT5M3S
ChqXsD5L8Ac,PT3M8S
dJgoTcyrFZ4,PT8M51S
oOZ_Q6qzXuw,PT25M28S
SJNdBNxNGno,PT23M2S
2B1sY4NecnI,PT7M26S
38dYSj3F-Lo,PT5M57S
1DQ9UTz5j8o,PT6M44S
JQkjAhmvITI,PT26M13S
fHZe0PJf8HA,PT25M54S
_6lGaYh71g4,PT8M30S
qDDNcyOhqCI,PT54M
_s1M-rkDO8Q,PT1M16S
sQ0HnQq9IvE,PT25M44S
uu99R0zAUEw,PT4M8S
iDN7xlv3xxM,PT14M18S
dAfqL3Hts_U,PT37M30S
ARuS950sgXM,PT11H6M54S
OgcqNuWfFFA,PT7M38S
PCRgGZXDGCY,PT1M57S
AMiXme4bMUk,PT8M25S
3LJh6TReA5w,PT2M16S
T2LAd43JoP4,PT2M58S
tGRzz0oqgUE,PT3M51S
EAGhzuitLXU,PT4M
HoSWvxeBiWc,PT3M43S
ZO4CMPCmFDE,PT48S
d-HPZL6AU64,PT16M19S
jr8L_hJcCM4,PT4M25S
-p-PToD2URA,PT30M13S
4AtOU0dDXv8,PT11M26S
UaAHl_m_ybk,PT2M55S
xyXscDJSHD0,PT6M42S
QNNcl2mEHzQ,PT1M52S
WfPu9Jrcpuk,PT3M23S
o21-6NnDmzY,PT31S
08OhPK2BVIU,PT4M45S
dvJWgErHi7A,PT31S
vsA_L1t4vXY,PT5M2S
DuRobNfQK5c,PT6M51S
JyUKqUTp9rc,PT21M48S
Ox-DSihhpBM,PT4M29S
T9KTTP7jrBo,PT6M26S
htmLGVUqIos,PT2M2S
ee24QB3o16o,PT1M
G2JLc63P7pw,PT2M28S
o3_jM-Ccb9g,PT10M1S
F7jcFXTnBiQ,PT13M42S
-5aaJJQFvOg,PT3M11S
IOLzpBzUXZs,PT10S
dg2ROPhbHg4,PT5M16S
qVWzDX5NrhQ,PT8M1S
g2MyotPRcXE,PT1M39S
uwQX7nz0aUs,PT1M42S
zuMkDVbThVw,PT35M46S
phXTecbj6NI,PT8M10S
If-n27SUAl8,PT1M56S
H_ZaS6agxPs,PT13M4S
CW70dL5430c,PT5M58S
OKXLBEvGgTA,PT20M5S
RmH15TCBvDk,PT1H9S
sScTRKljFUs,PT23S
ikZQLvKZYMA,PT15M39S
Nl0iGMkxwcc,PT2M7S
hIcR65h2GDs,PT6M6S
JpvC3j9Qxus,PT46M29S
dwvVhnQTfDk,PT18S
9yDNAc8YS9c,PT13M
scI7dYdlzuY,PT2M15S
Ob48twC1yf8,PT2M51S
elwTgpHlty0,PT3M14S
Kz7R1i2zFpk,PT5M26S
-nbm90xAhWY,PT9M40S
keD0IJP4Dtw,PT3M21S
KwBpwe-LqTc,PT7M11S
AP14dJZzKkA,PT9M8S
GEsK9GudV2M,PT4M8S
e6XeP9gQPmg,PT5M18S
kIHhVkkHV2k,PT5M53S
2wbc8x-RHiY,PT1M35S
RWzZeA2GMsk,PT3M51S
2Yz_kqxegrs,PT5M14S
133w0dT64A0,PT5M3S
kA66nAvEEII,PT6M26S
YBgabneSziQ,PT4M48S
foImxGyOuQE,PT2M5S
HbKnEQdCjGg,PT3M20S
e-XM8pek6Kg,PT3M17S
NuZJQ-YS7_w,PT1M23S
3BHcVPSD4p0,PT30M56S
17x4Auq4Tw4,PT3M51S
Su9Mns6fWV8,PT1M59S
-HoAafTYR9w,PT1H42M28S
4iyOED0DPZw,PT2M56S
Q6vfaPuftmE,PT1M24S
qqOR3qXyTY0,PT52S
FApBWHvUzMs,PT15M45S
YFHHGETsxkE,PT10M54S
H8bmr4oR19c,PT6M9S
9YlnHbN28jo,PT11M54S
OvHskUT3XTI,PT5M25S
swlpgKzTm2Y,PT2M28S
oCAbvclXL6I,PT13M36S
aDl6SGTkomk,PT44S
cytyAgu9-bA,PT2M31S
l_eR85kmWbY,PT33M11S
gmp6AGFPhzY,PT7M3S
7J4nN0Te9m8,PT3M40S
9-2FS7XpTh4,PT35S
WCKG9J1d5iE,PT45S
eqVHah0f-1c,PT9M10S
DFZmEaNqdNc,PT2M51S
AjMBDpRXsYA,PT1M16S
NXpYoiCOuLE,PT3M28S
MYdqaxZndzE,PT1M53S
g_WBVi-bu9Q,PT1M2S
QRq0pkr2TWM,PT4M24S
E-u9uo0laA8,PT5M
J83sZrz9XTc,PT8M27S
-WRcZ9xHMuE,PT5M27S
tUbky9YzPZY,PT16M54S
BQ31l1gPGKM,PT4M8S
XcqS9okipTU,PT5M34S
GrnswGtm_Sw,PT2M32S
EUPlbO3Ub2I,PT11M40S
zsoh0Y_VXdY,PT10M47S
fwLxwMKMjEQ,PT4M56S
bJWDajO2SZE,PT11M39S
GqF5lyEUfMk,PT2M32S
YQ1cEC6FZRg,PT2M45S
NUMa0QkPzns,PT5M49S
CJUgcgFNNWA,PT6M47S
ms7t4CnjW1k,PT21M32S
xfi2eRAokc8,PT3M11S
Zfpf5dnYA4Q,PT3M17S
OwrjBiW3suM,PT11M4S
fyjt5zpNAeg,PT2M20S
O4-j4kwtu9Y,PT9M48S
UEhsFEgsI5U,PT1M13S
H0g4JxKp4fc,PT3M32S
BlHVpQfxJt4,PT10M8S
EEzj0HMz5Bc,PT6M57S
hV-yHbbrKRA,PT5M52S
vQiiNGllGQo,PT1M15S
MNzBFgwkU0A,PT10M3S
OzKmR5BLdbQ,PT49S
M2YwkAWg0_g,PT10M19S
iD8K3pNhf-U,PT4M41S
cFeDbPWPyJM,PT1H5M47S
CwKp6Xhy3_4,PT3M10S
C3_spbo8eVc,PT3M46S
dabnx8VSdkE,PT3M56S
qcP7sS1qZ2M,PT8M1S
uZUOzSMDBjg,PT12M29S
Vm4Xn5vjqRA,PT30M52S
5YMtjjAzxWA,PT1M40S
-KB5QbOS4s4,PT9M52S
AIrxDop0GCQ,PT3M9S
Srl96IoeWJs,PT12M50S
r-i6XpcL1Fs,PT9M23S
w8VHZAeItno,PT1M29S
oJ6t7AImTdE,PT11M29S
N54fzGwMybk,PT13M51S
I8Umj580ls0,PT6M44S
YskVs5VyqHk,PT5M8S
SggkMHx4GhQ,PT5M58S
xvmTr6S00Aw,PT19M25S
IjvXgzSa1Dk,PT3M40S
syAXXLxO8tw,PT22S
T2aJzwAeA9Y,PT5M2S
MpaHR-V_R-o,PT1M13S
hmkSBiZ6XoQ,PT12M21S
Nr42pNrK5iU,PT12M48S
zDbq7y20wpw,PT5M
9dmij6g-iZc,PT9M23S
1eKa8ju_b2A,PT2M5S
jTap34G5TFU,PT17M2S
73_OWzBr8Fo,PT17M3S
LdhQzXHYLZ4,PT21M12S
i04pYZGDHIc,PT19M5S
gs-iqvX6pOA,PT34M58S
pH7VfJDq7f4,PT7M17S
D3BJ5bt5VbA,PT5M53S
Hq4jk71B1Hk,PT10M5S
U9w-yE3SvkY,PT4M12S
sV7QeEJ9daI,PT6M13S
2afSbqlp5HU,PT2M
4NOIj0Munk0,PT8M48S
00RpZZThSAs,PT13M12S
eBnXbImHX-g,PT5M15S
Nb_t6X541yo,PT6M51S
pRnCk5QeXdw,PT51M45S
-AY-HC4sUGU,PT36S
Vnn1FhYULrA,PT48M8S
rQQjjYyZpa4,PT12M38S
glHNu91zUdA,PT15M53S
2nSXgn68gPQ,PT1H50M22S
OTLw9G1WpC4,PT46S
iOVg62_DUYU,PT9M25S
KrB-ASnFMVQ,PT4M55S
X8XHLakfV5U,PT8M17S
DIBw9dSVKdU,PT2M7S
IJofEhiRpy0,PT14M43S
T3hXC5yNZOc,PT3M50S
expKmfdoo28,PT5M48S
Kf2-86o5S1o,PT12M55S
5tPugvYE6wM,PT22M43S
kOsl3cmK3zg,PT6M11S
n9JVbbRBqfY,PT17M56S
ZzO8VAOJs4U,PT10M14S
3tjHS7JRB4c,PT12M37S
Rzuts_VwAL4,PT44S
HF27coLl2-w,PT16M55S
7bDvhiHoH-c,PT10M1S
LLOB5uG6zSQ,PT13M43S
mlJGtSg5oRw,PT9M47S
DGhPGH2YROA,PT3M29S
r8vFZ0HAaz0,PT10M2S
fKuxh0E9mSI,PT3M49S
B1r4Z3nXPVA,PT9M58S
MHEYapANYk4,PT5M50S
hB07EJhMBRs,PT13M4S
b3ofgTrsXPI,PT4M38S
4vl8-5udtII,PT8M41S
AFC5RaH4xMg,PT4M5S
hsYCNQ9DA-w,PT11M44S
Vn-l53PbEIQ,PT1H41M29S
_xwX82Y0Oro,PT2M37S
vc0fb3xhFHY,PT2M41S
4ihuh6AKyY8,PT5M16S
B8R148hFxPw,PT3M37S
VRHhT9f6e0k,PT3M21S
IhhemrLxeeM,PT1M16S
0mAS2Gxs08w,PT6M46S
6xnTeGwRCGY,PT10M8S
hwx2n-Rf0f8,PT5M45S
WIp-QvvbsEw,PT3M47S
sLFaa6RPJIU,PT19M37S
6hIFDfP9rNc,PT3M14S
8RsDxpyUa_U,PT7M3S
EP06RO4INws,PT1M56S
LNxWTS25Tbk,PT3M46S
PAczA2saYWM,PT20M55S
5LoBGoQPUNc,PT9M32S
88qeUDD9Vv0,PT10M40S
kton-qrKNLc,PT2M36S
Da-2h2B4faU,PT8M
OK3GJ0WIQ8s,PT3M49S
_0Wz8e4W-oE,PT7M11S
OK2y4Z5IkZ0,PT11M5S
mMtjGYdJOps,PT11M38S
2ATuTL5i0_c,PT18M48S
q8kLoRnzgLQ,PT13M43S
6VJYkH1WfKc,PT58S
gx3S73InQ04,PT36S
lRlp6e2Bam8,PT40S
TxY10VhmLR4,PT13M7S
PcrVm1qEJyA,PT12M41S
xwXP7vB4mlY,PT14M57S
ZzefeQ0v5wg,PT7M54S
MgMLdq9DnNc,PT8M36S
hPmBSTgBmes,PT2M20S
v23_b_V6beI,PT9M31S
9bAiXJoNdy0,PT3M37S
I-FHMnfORbo,PT4M39S
g30Rhk82rmg,PT8M15S
BFqNP8VqoPs,PT11M32S
pb7CBZ952zs,PT1M8S
aHR5vpQicqw,PT4M51S
V1oBoGdrVTs,PT4M1S
HgknAaKNaMM,PT3M46S
tugFFhML7VY,PT6M6S
HCO7BWbKipU,PT14M10S
i_nLsG_asQg,PT3M43S
UddlsDsoIWs,PT4M12S
c7cYON3uVZo,PT2M4S
ZIbI0ekrrZU,PT1M1S
cIkEjFiUqwU,PT4H35M28S
TM42O6kYbI8,PT4M7S
jn9mHzXJIV0,PT10M52S
zNL_kGO6lQ8,PT31M8S
3AV1GuBI-0Q,PT2M19S
itE8Cd85-QM,PT10M54S
D8mu5AgUsPs,PT1M10S
cY-fuk44Lu8,PT3M18S
lHzclTp0-ZY,PT32S
GbrueARGMhE,PT3M40S
BO_g-ncp5wE,PT7M34S
4HU6Z7anycw,PT33S
dEs6-IfOGbw,PT18M9S
ONZAeOIqsjA,PT6M45S
zuVxgSvyffk,PT1M1S
mZ2qbwvAVjs,PT4M10S
_EMxJMU1dCo,PT16M52S
2VggEmXPnGw,PT3M17S
H7MRHuzCNvM,PT4M58S
HCIqTAFRkko,PT7M42S
C7mxTEskjQg,PT1M46S
4Syrtc5aRBY,PT6M46S
XP32nDUMYS8,PT3M42S
nZI-zkjhtyg,PT27M32S
vnuk6bbPXeY,PT7M45S
JzA097DmNTI,PT58S
n-H6zIeMiUs,PT12M38S
kFSm6gany_Q,PT3M43S
mniFYSyH7HE,PT6M41S
yNfI81Am8YM,PT6M19S
p2ZNmYnx7ds,PT1M52S
MeXyRyxCjT4,PT4M15S
i1TkiN309_4,PT3M7S
Qx54quy9tDQ,PT7M54S
ONviWNYLKME,PT3M38S
lQkc0DcS7O4,PT10M7S
MeNR0guNn70,PT14M11S
aPREg9rJGSE,PT2M57S
Hj3zmfipxqk,PT5M44S
l0jGg-MUd-U,PT14M34S
CvkOWb1U-LI,PT4M52S
_CFJ1u-DIBc,PT3M46S
Juad74hE6rs,PT7M41S
n_S8d_1KVhU,PT8M5S
Eouvsy8JdLU,PT8M51S
MuPL-PSMX0Q,PT15M36S
PzcaR1N0pTI,PT1M36S
s8UglxtkAIs,PT3M57S
Atx-0_G1KHQ,PT6M57S
XOxB-WE3R7U,PT3M45S
tCnbAAgfxH8,PT11M13S
nn8YGPZdCvA,PT5M5S
w8UI8r9Ccwk,PT11M53S
O22GRZgcerA,PT3M26S
DW7LqkHzSwE,PT2M1S
hlb3gGNBHFE,PT3M25S
d99_h30swtM,PT3M54S
rU1lSmDbRZU,PT2M20S
PW-WgdZctW0,PT3M20S
6tAB3YwWkxY,PT3M51S
eMV_WNJkflM,PT7M36S
P7WRXaxu1u4,PT8M33S
TBCD8PVL0Io,PT3M34S
YHTnun3zpNk,PT1M14S
wbxblKFtGCg,PT3M
RHzylDQ4wKE,PT3M37S
MZlakv7Gq3w,PT3M7S
SwOZ0Dg_IQs,PT7M21S
7FA21oJ3-hw,PT3M14S
kFjq8PX6F7I,PT6M
6-Bf9yUay50,PT5M49S
NjCIH1fXT0I,PT11M21S
7HIt7pA4WqY,PT2M8S
lRkTgVynmbM,PT3M47S
Lo52BObqCds,PT4M50S
425M4M3Opkk,PT1M11S
5bJ_gb19pKQ,PT5M27S
NrikvhdYrJE,PT4M55S
fzmM0AB60QQ,PT2M52S
7Jz8wZbXuDA,PT5M15S
Vvya3yofDY4,PT6M11S
8O_MwlZ2dEg,PT3M22S
RQm0nKoODo4,PT5M9S
XeLIvgsYdFI,PT11M18S
MTf2X6EHyLQ,PT3M38S
aq-phmpUJ_E,PT3M49S
82zGhWVXXxg,PT5M45S
4ShwEAGIu-I,PT4M17S
rJfFxDQ-8ok,PT3M14S
AvFNCNOyZeE,PT3M24S
dm6ZSfE5muc,PT7M2S
faYA_upR_a0,PT2M8S
KijVBPwHhio,PT3M27S
kNg_RFDYpTw,PT11M52S
cZF20bAAFtM,PT5M54S
WiQeLGqBfcs,PT3M
OBOm_jatVCI,PT12M9S
2TCHVvJ73kM,PT8M5S
FDbb28N7iI8,PT12M15S
VeXoFFxxUyc,PT7M7S
GhxqY5E_ASw,PT4M40S
ahSKGi_21xg,PT2M44S
IJlXXvSFyUU,PT5M56S
Ek3aeUhHaFY,PT7M8S
e5D3O4yCmCg,PT2M29S
RUApBid9vnE,PT23M30S
DJMyDoYkioY,PT6M9S
mF6vwuGWQZU,PT9M44S
ESyJop31cmY,PT3M55S
IYhwU5Q5mkA,PT3M
FUPQ8Lz_kSk,PT1M42S
AWgfOND2y68,PT2M34S
XUIwpXq_jBo,PT7M37S
-s3j-ptJD10,PT12M2S
ZqOtqz8bSDk,PT7M33S
VsY00LXLa0k,PT3M5S
WdOGSNQP9b4,PT1M47S
HmBIn9De-Yc,PT1M31S
EC5UCCnk59c,PT1M39S
VQm_Y7wEzGQ,PT9M47S
V1rt0t21vQw,PT1M21S
r_UPEj0er_s,PT3M24S
mMJVmCSuxxo,PT11M59S
higZGd1fU4Q,PT16M10S
NsFna-Z1MjU,PT34M17S
Ph54wQG8ynk,PT4M2S
tJv-xtxKkQY,PT34S
vjnqABgxfO0,PT2M16S
aGl-1nwahCA,PT5M24S
ym4MWosKD6M,PT6M19S
cDZfh5IjGv8,PT12M46S
SphTGtDlhHw,PT3M43S
nt00QzKuNVY,PT31S
hbcH02YynOA,PT13M33S
VVxQ9HC2aeY,PT1M29S
WMs3NOW1TDs,PT7M35S
D4pdh0eTsxw,PT6M41S
2A4ZlxAk8dQ,PT4M42S
oSZDe6CrfN4,PT3M59S
NRs3YCJDBAs,PT12M5S
KB4_WIPE7vo,PT8M4S
holkOJx-TOU,PT7M28S
48GpQJX3kYY,PT4M47S
GO_Jxa6dWyo,PT7M25S
dt7fU9H8tz8,PT5M7S
Pa3ao2TVn1A,PT8M40S
vqX6fkty-WQ,PT12M15S
xtR7m-Fl-F0,PT10M20S
fC8gutkCu1c,PT3M30S
4nM94zdOh50,PT9M45S
oRArmtMA9AI,PT3M14S
JKP-rOESfMs,PT11M38S
ir0G79oHXMc,PT3M8S
smjf3M6-1XE,PT3M34S
rNCT91V5dQU,PT3M12S
sHz6Wlc2MAI,PT6M22S
3pCCjHDPq6U,PT3M30S
kD06SQtfA5s,PT11M45S
hahlygBa6yQ,PT3M54S
v1j5ckZwKEQ,PT11M59S
2TfXp8KDvKw,PT3M5S
m7b8hitvfoE,PT3M47S
NNeJR14kgTY,PT3M48S
KozDGo0bsJA,PT4M32S
p-GN8WXoiX4,PT8M6S
BtvRaMPJWLs,PT3M56S
ill2cgCyTUc,PT25M15S
OylDdm-6ZH0,PT11M46S
A0FZIwabctw,PT1M53S
Ba4j_q02FM4,PT7M41S
dH4ZXmeEJXs,PT11M55S
oJToMo97UOU,PT3M45S
jwlW1-vVBjQ,PT20M30S
cXOZLskXCog,PT16M26S
O8hm2Ml-pA8,PT4M22S
_yiQHtBFYkg,PT3M2S
biIRlcQqmOc,PT2M37S
qIkuNJPtfw4,PT14M7S
AHIrklVaooQ,PT11M10S
NJcShzy0lMM,PT3M4S
8uBP6UL-jEU,PT5M3S
l7ib9Mmkt4Y,PT3M51S
0KRpcUAtg00,PT8M11S
ZPgh9uKSva8,PT13M15S
pspGtXW0QYo,PT3M34S
pqQrL1K0Z5g,PT9M11S
RZfqUAZddmk,PT8M29S
PKf29H2z81w,PT1M20S
ywm84JNihIg,PT1M46S
0H-JHIGRRNM,PT6M58S
zUKVLp4RzJA,PT3M23S
fp84YC6M-C0,PT3M29S
f5Y3cf3MFIw,PT4M53S
4GZBn4_SfQQ,PT38S
PXAZ3KphJz4,PT3M33S
PaumoJFmHlY,PT4M14S
W8mkksk1Ouc,PT7M32S
agUg8Fyv-1A,PT1M28S
tCXGJQYZ9JA,PT3M55S
83paNSKdfNM,PT8M47S
2AAUadR6Hjw,PT1M26S
CIsfY7S_Uw0,PT2M10S
Thvm6dADOms,PT4M3S
qInSq2g4nmk,PT9M16S
KyQyz2upSgY,PT6M28S
y8lFgF_IjPw,PT2M22S
5sEaYB4rLFQ,PT1M57S
uA8GdJJqz_s,PT2M47S
5SkwvwSydmk,PT3M16S
Txlk7PiHaGk,PT11M55S
LqU9CdPs6ek,PT17M35S
s3ChukSDGRU,PT10M46S
WknsomB28mE,PT8M40S
49wGna0UTB8,PT3M2S
xf-dywd3zx0,PT37S
UzeIb-TZo_I,PT1M35S
_GZlUextcAA,PT2M36S
k55Hm59emgw,PT6M16S
Wh1L0rOaa88,PT5M48S
_3rb5IKvkUw,PT4M45S
yQR3OCRZqTk,PT10M43S
ck2ClsAoN8w,PT9M9S
7s71D2kQrFE,PT3M27S
0HX039UdGpU,PT5M2S
eT4shwU4Yc4,PT4M6S
-NcG4L0pwvE,PT16M41S
6sHIq41sI-w,PT3M14S
eFjFxgHedgM,PT2M55S
9dHLFD_Jveo,PT2M56S
LeFxjRMv5U8,PT2M46S
M61Vt1C69JA,PT14M27S
18QHSoWPygQ,PT2M17S
X-5yy4ETxlQ,PT5M52S
fLjXIFvafSE,PT9M12S
eljAjPH6zQI,PT19M19S
Q0sjw10aEWI,PT6M32S
in5TfQfUIBY,PT3M30S
nT39kZDAx_s,PT18M43S
uE_dSIumQ5Q,PT12M43S
sS0LCjOiIhc,PT3M33S
enH3xA4mYcY,PT2M34S
BSHh0MmJM1U,PT8M55S
H2mNDaqOp3o,PT4M53S
3gTyF-wLa-E,PT9M32S
bij-JjzCa7o,PT4M12S
AU9I1MX0c2s,PT3M36S
6Km34EXxGZ4,PT18M16S
wNhYCsu3WWk,PT58S
4a1TUszkMfI,PT8M18S
-BQJo3vK8O8,PT4M52S
HicAnFGE9bA,PT3M12S
Evz-ZQC8wss,PT4M32S
VvEGctiW7io,PT3M23S
k3uh0MJeypI,PT3M16S
V4kfrZSejVc,PT2M23S
3y75zBl37f8,PT21M2S
iZUfPIKbgUM,PT7M53S
1SnWTW6YXbE,PT3M1S
cr6H8ACWp4E,PT2M12S
46KwY26PeOs,PT1M22S
UJIo1AtoTss,PT3M42S
LN-m0Ci8MZ8,PT6M37S
98ixGAcR1T4,PT2M3S
MYexYwr5Pz4,PT21S
zUrib9ZbraY,PT7M19S
jVlfNd3fxMY,PT5M28S
TN7LvuEpDIE,PT5M57S
XrvedhkDN5A,PT54M42S
HuwPCUzqwKs,PT1M26S
RnaEqiVnad0,PT3M34S
nzPcwk6O1Ks,PT8M59S
aC5lxLCyyhQ,PT1M23S
bw5bbpxkBQQ,PT2M23S
bcPTiiiYDs8,PT5M53S
xgtLKeCkCiw,PT3M57S
2fouYHWUhZo,PT9M9S
QwievZ1Tx-8,PT2M19S
f1fXCRtSUWU,PT44S
ceXPzJ0fZNs,PT9M34S
lgBn6qzMlXw,PT10M54S
Sb_hCbZ80aQ,PT13M37S
LnA7Au-DLUM,PT14M26S
MybjFHx_wfc,PT3M33S
08l0K3UyUXE,PT44S
LK3Yz9UpP_A,PT18M20S
XGd1dq1BatM,PT3M29S
rjLVCpE3kuw,PT2M23S
ckS1F3mJzb0,PT3M25S
YqC5loCFMtk,PT27M38S
ar8S6virCwM,PT5M2S
b33PN2NB2Do,PT4M17S
ebHbB2eDz1g,PT4M35S
iSt_jbT6rak,PT4M15S
wAQ7autd61g,PT3M58S
pCteBhr4dGY,PT10M31S
ZKWDCyVbnoM,PT2M38S
RYGFczNMAMk,PT3M53S
5GRyr0noXrw,PT10M31S
7tYUMo3IgXg,PT9M49S
SuHVvSsNY2E,PT8M21S
T_Tx4ZF-TkQ,PT7M8S
4srOE3pCCo8,PT9M42S
bwlEaGiO9Zw,PT5M20S
zWrMvW7S3tg,PT2M14S
T2uyIBURMjs,PT35S
uKkbfxTHJGI,PT1M37S
KKD9DLbRak8,PT5M8S
RE-aVnbJyOU,PT2M55S
9SCNLl0MQPM,PT3M20S
lEltmPagx6M,PT4M18S
fS2fsa1fuIw,PT2M38S
RyH8TWLribw,PT3M50S
dyUJN3skBlU,PT5M34S
wGjplV12k10,PT3M6S
9qlF_9PNhJs,PT2M19S
soBb4X5Hb6k,PT5M6S
dT5ALH3ICTc,PT12M42S
rvskMHn0sqQ,PT7M15S
2GjJ85MImlo,PT9M19S
ZCPwpcurYns,PT6M30S
1n4rqMnxaig,PT5M30S
FR5WT12B_88,PT1M33S
sxQ0onDkFqQ,PT3M7S
sfMwXjNo3Rs,PT3M16S
S5xFft7kg8Q,PT9M57S
mBMxFIEub34,PT4M31S
YrVTJd6mvpE,PT6M4S
oidnwPIeqsI,PT23M5S
fMaC7IeGKNQ,PT3M29S
v3hGUJJIjzk,PT10M7S
_UjAxuSuLIc,PT5M
DxSf6Nb_I7o,PT1M45S
BOKzXQdA4Nw,PT5M14S
2aQykuIaJVI,PT3M14S
5fZiMNo5-uo,PT1M19S
RyquDQ5kWSs,PT33M37S
JhvwFB-NUbA,PT4M17S
MHh9NWCR_ts,PT4M
yWjRvhfjpI8,PT4M13S
BXnGUUsdnR8,PT5M43S
XgbFJUpbk8A,PT8M37S
oYe-QM8ZimI,PT9M53S
W-FxnLAnlGg,PT3M3S
ghMEmxP0hgw,PT3M1S
GpbMbBNP-NI,PT15M32S
v-vx6GpTBkc,PT7M31S
jRq7HXR17gI,PT16M28S
JuhWVxLtfWQ,PT1M10S
QsK6c2dRhv0,PT1M39S
MVyvV0tOOjw,PT2M6S
hHFuZVGpBC0,PT10M51S
ffgzh93MdQM,PT6M30S
Nkl-k_rjn_U,PT3M4S
8UHMSVOHddE,PT4M34S
DCUD9kjYOAk,PT3M
iXfHlch1Lso,PT4M5S
Sg_Gmb0ntfw,PT43S
FhwktRDG_aQ,PT2M40S
kjC1zmZo30U,PT2M13S
JR06IhY4C2A,PT5M18S
FFsp5b4AUTE,PT5M2S
Z4qNw1dPuNI,PT9M45S
vus2jCm8H0U,PT11M29S
DfxhWPvhFCQ,PT1M42S
Gzy_nCkn88U,PT12M6S
z1Fvrmf4BXc,PT10M3S
B2W7c3XRBwQ,PT11M50S
7gdoj1ViJ8M,PT6M34S
sIMChzE_aCo,PT2M40S
WAX8tyQnTpU,PT14M39S
0r-zYs6NQu8,PT4M50S
LLiXwMQW_VQ,PT6M27S
T3-BzlYEhQA,PT3M10S
EL1wN_ihL_E,PT4M54S
bWL_MVbpGT0,PT14M47S
vvUe5hNEXwE,PT3M37S
2XQft9iwSqg,PT7M30S
wQFsKrYLd10,PT14M55S
XCrJ3NflOpE,PT3M18S
PHLY4a5fTjU,PT18M18S
_vrcsnkXCI8,PT11M42S
9DUfFHaUpxg,PT3M28S
trWLY6NrS2Q,PT7M
NC-TF0SPzzM,PT5M30S
_IoOJu2_FKE,PT4M
5mar5AHglGI,PT14M21S
umPDFJkH3_M,PT3M6S
22iCU_bsApA,PT6M51S
IgUlowmSeHo,PT7M13S
43hsIO_Jxtg,PT6M24S
-4s2MeUgduo,PT8M40S
szFrHKoD1GE,PT5M30S
bVMVxJJ7P8M,PT4M58S
pmMjkMtpnTc,PT3M59S
Biex1XR_mpo,PT4M39S
jzIE_oKG9PU,PT12M27S
qPZ38A7nhqY,PT8M47S
OZsYiWBgFOk,PT2M6S
UmXbLTbi8Hg,PT1M11S
c1npkEoEtos,PT1M34S
Q9vZHbcx6cQ,PT3M13S
IlkBLwl4aBM,PT3M28S
H2nY7Tu1Qgs,PT16M39S
54BVvP7zvDQ,PT4M17S
OcTw2b0Ho-8,PT13M16S
4FEcHK-c2VE,PT12M35S
mwgUesU1pz4,PT2M16S
rwFfo61fVSY,PT21S
Vp40y-048MA,PT3M20S
zGD3Qvb04gc,PT12M4S
Hu5FZYlCfc8,PT1M38S
jYwgqUUx_7s,PT4M30S
10ndJuFP1PY,PT7M20S
YML2DM0K8DQ,PT3M35S
dx9mF1KJr0s,PT3M46S
dRfvXL-m7O8,PT13M54S
BGszdLW-VqM,PT13M35S
0NWKUHl6JLY,PT11M42S
3iUfzN4RAB8,PT11M1S
m1-rpd3S-48,PT3M17S
l_IFnDydIeQ,PT3M
4csQhMHvQWk,PT2M58S
PFH046Fh3ps,PT1M53S
RFHH8bSdLr8,PT11M33S
ycy30LIbq4w,PT3M21S
ZwoDYJWWXW0,PT3M55S
sKLREPyI-dY,PT54S
KWDUojLbxn4,PT13M52S
i47zrx24dpY,PT8M56S
0oBodJHX1Vg,PT6M27S
BkpwPKZb_Zo,PT3M41S
-R9F2_D76TE,PT9M28S
Rm_zQP9JIJI,PT5M9S
5xvOk7fo-K8,PT2M55S
vDtyaRoonx4,PT10M29S
Ud5Lq7D5YvU,PT7H19M17S
nsjPEcRq_0c,PT8M55S
9WFf9XY5rME,PT6M49S
FwENtwtY0EI,PT8M49S
jhEBBGOD7es,PT5M52S
fJZht2-Kg3w,PT13M21S
3nwwX-DEH1M,PT3M8S
bH8fQoYfZe8,PT3M14S
psnbQ_sF-yE,PT4M8S
oLrOtjfn1rw,PT2M36S
wD5YzBDSXv8,PT3M12S
NZxVghfY6dk,PT2M20S
eSHe32cEKqI,PT6M16S
mhog9LEMCDY,PT3M55S
aNvRdg1lR7c,PT2M32S
Ii3Rr4-Pxow,PT18M26S
_fjfo256p6s,PT3M35S
UwbO_xb1-Xo,PT7M44S
VVMCz04CmlA,PT11M
rdeQT7KkqM8,PT11M45S
